label,tweet
HS,rt @iqlimas: bergelar ph.d anies baswedan tidak malu menyerang dgn data abal2  #debat2pilkadadki https:\/\/t.co\/igjzl4bszm
HS,rt @sudirman_cs: #debat2pilkadadki ujaran kebencian wajar .. namany juga orang pen jdi gubernur .. bohongin publik juga jadi
HS,pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja tni al tangkap kapal tki... https:\/\/t.co\/w0i5kmznnj #debat2pilkadadki #imlek
HS,pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja kesan pasangan calon usa... https:\/\/t.co\/pwgrkdru2a #debat2pilkadadki #imlek
HS,rt @batack_overkill: #debat2pilkadadki paslon 3 : akan menaikkan gaji guru paud jika terpilih. waktu jadi mendikbud ente ngapain bray? tidu\u2026
HS,rt @the_various: mengacungkan jari kebawah termasuk bagian dari rasis dan itu dilakukan paslon 1 menurut sy itu attitude yg kurang baik\u2026
HS,rt @putrirosary: #debat2pilkadadki cara paslon 3 bertanya ke paslon 1 seperti sedang mengadu domba didepan jutaan pasang mata tanpa etika\u2026
HS,#debat2pilkadadki capedehhhh kumpulan tukang tipu https:\/\/t.co\/61ge8imjc1
HS,rt @iqlimas: bergelar ph.d anies baswedan tidak malu menyerang dgn data abal2  #debat2pilkadadki https:\/\/t.co\/igjzl4bszm
HS,#ngeselinitusaat lihat koruptor yg agamanya cuma di bibir &amp
HS,rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026
HS,pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! berolah... https:\/\/t.co\/rnya7tywsh #debat2pilkadadki https:\/\/t.co\/hktqhtzadi
HS,rt @sehan5: pk anis nyinggung kjp. rakyat jkt perlu tau nih. justru pk anis itu di copot oleh pk jkw krn ngurus kip gk berhasil. #debat2pil\u2026
HS,@agusyudhoyono salah pilih pasangan atau jodoh yg dipaksakan...\n#debat2pilkadadki \n#sylvisohibsby \n#agussylvi\u2026 https:\/\/t.co\/im9u0jgr1s
HS,rt @teddygusnaidi: 15. ketidakberhasilan anies baswedan dalam memimpin kementerian banyak masalah dan belum lagi soal salah hitung anggara\u2026
HS,rt @handininanda: eh ini nyinyir dulu ya.. itu paslon 3 punya program ga sih?? daritadi kerjaannya korek2 aib orang doang. #gemetz #debat2p\u2026
HS,pilkada dki jakarta harap tidak pilih nomor 2 bahaya laten komunis!... https:\/\/t.co\/7pcciaixnf #debat2pilkadadki https:\/\/t.co\/yajxsgq30c
HS,rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026
HS,rt @batack_overkill: #debat2pilkadadki paslon 3 : kami akan begini begono harusnya begini begono rencana kami begini begono... tapi inyon\u2026
HS,antasari azhar datang #debat2pilkadadki @sbyudhoyono  tak datang
HS,rt @ichakeljombar: seorang dosen yang seharusnya dikagumi karena cerdas otaknya tapi seketika runtuh karena hobinya menjatuhkan orang lain\u2026
HS,"rt @jurnintelijen: gestur anies terlihat sinis dan sandi terlalu fokus soal kewirausahaan kebanyakan hanya bicara \""akan\"" dlm #debat2pilka\u2026"
HS,rt @gk4c4: melihat #debat2pilkadadki kemarin jelas bahwa yg terjadi adalah perlawanan thd perubahan2 @jokowi @basuki_btp unt kembali ke ma\u2026
HS,pilkada dki jakarta harap tidak pilih nomor 2 bahaya laten komunis!... https:\/\/t.co\/x1exozckpe #debat2pilkadadki https:\/\/t.co\/chuksjrntz
HS,masalah berawal dari kasus penistaan agama\npenyelesaiannya jadi sumber masalah baru berwujud kriminalisasi &amp
HS,bener - bener kelar dki kalo emak yang pic 3 jadi.. https:\/\/t.co\/x7ysjshu89
HS,1. baiklah (mau komentar apa juga bingung).\n#debat2pilkadadki
HS,rt @sehan5: pk anis nyinggung kjp. rakyat jkt perlu tau nih. justru pk anis itu di copot oleh pk jkw krn ngurus kip gk berhasil. #debat2pil\u2026
HS,paslon 1 \nmiliter loncat k gubernur\n\npaslon 2 \nbupati naik wagub naik gbernur\n\npaslon 3 :\ndosen jd mentri dcopot&amp
HS,#debat2pilkadadki - cakep berentiin reklamasi agar kita dpt pantai pass di depan rumah kita pass lagi musim hujan !! hadew
HS,rt @raztheda: paslon 3 once said: jangan memilih pemimpin yang justru memecah belah. tonight i realisedhe should keep it for himself \ud83d\ude0c #de\u2026
HS,rt @putrirosary: #debat2pilkadadki cara paslon 3 bertanya ke paslon 1 seperti sedang mengadu domba didepan jutaan pasang mata tanpa etika\u2026
HS,rt @arieskradianto: jadi pertanyaan-nya apa???  #debat2pilkadadki #awasituhoax https:\/\/t.co\/qblrkhiksa
HS,pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! pertemu... https:\/\/t.co\/solwflvvvp #debat2pilkadadki https:\/\/t.co\/vae3bokccb
HS,rt @pbenyw: mpok @sylviana_murni salah sebut dg uu no 8 terkait pengelolaan sampah. padahal yg benar uu 18\/2008.\u2026 
HS,pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja soal pengganti patrialis... https:\/\/t.co\/vnp7rzoann #debat2pilkadadki #imlek
HS,rt @gunromli: sylviana kesyikan ngomong sendiri lupa bertanya anies keasyikan nyerang pake data2 yg salah ya ahok joged2 aja \ud83d\ude01 #debat2pil\u2026
HS,*sodorin cermin ke @aniesbaswedan  ... minta @pandji  yg pegangkan https:\/\/t.co\/fipdl7eyte
HS,rt @iapaansih: silvy : bla bla bla..\nya waktu habis\nanies : jadi pertanyaannya apa?\nsilvy : pikir aja sendiri! dasar smw cowok gak peka \n#d\u2026
HS,rt @jokoanwar: silvy ke sandi: \u201ckita hampir berpasangan\u2026\u201d \n\nnggak mau bayangin. \n\n#debat2pilkadadki
HS,bagus juga ya untuk mengelabuhi semuanya.. lebih menggunakan data lama daripada yang baru.. #debat2pilkadadki https:\/\/t.co\/wjpc37pixe
HS,#debat2pilkadadki\npslon1: gak ada program pertanyaannya apa?\npslon2: programnya sedang berjalan\npslon3: minta bantuan paslon1 bikin program
HS,pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja begini jejak pelarian 7 ... https:\/\/t.co\/cujkjhvb9u #debat2pilkadadki #imlek
HS,rt @maulabm: #debat2pilkadadki kali ini pak anies nyebelin dari yang lalu bicaranya kaya ulama' sekarang keliatan jadi politikus yang hau\u2026
HS,rt @dha_noe22: aduh gw mah malu di kata orang jkt goblok apa https:\/\/t.co\/te8nrgszzc
HS,rt @kojimashou: yah namanya jh odong2 si @sylviana_murni https:\/\/t.co\/8g7u4iuyo7
HS,#semuacoblosaniessandi kecuali @pandji krn gag suka program anies \n#debat2pilkadadki\n#sepertbadja\n#loguepilihbadja\ud83d\ude0e\nhttps:\/\/t.co\/m5semjkaar
HS,rt @vivacoid: ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/cmllyuikmz
HS,rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/yypb13oidb
HS,rt @agusfansclub_: mas agus menanggapi pertanyaan mslh dinastidikatakan bhw dinasti itu konotasinya negatif &amp
HS,agus yudhoyono melawak di mata najwa \ud83d\ude02
HS,lah kata syafii maarif dia gak kenal ahok??! https:\/\/t.co\/sgyxfetedh
HS,langsung ke pancing mas agus? militer keluar :p\n#ahymatanajwa
HS,rt @kasatkusut: lebih ke penasaran sih sama apa target agus yudhoyono sampe rela berhenti dari militer.
HS,#debat2pilkadadki - cakep berentiin reklamasi agar kita dpt pantai pass di depan rumah kita pass lagi musim hujan !! hadew
HS,rt @zaeffendy: bukan hanya #jakartatolakahok tapi juga medan surabaya aceh dan tidak mustahil umat #islam di #indonesia juga neg\u2026 
HS,rt @novia_verbund:  tuh sm @dpp_fpi kerjanya buat steatmentspt nkri ini negara arab!masa mau bunuh ahok!emang mrk nabi yg mau ko\u2026 
HS,ternyata mas agus ini kayak politikus kawakan..  mantap counter attack  #ahymatanajwa
HS,#thw911 ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/yraqvnryzb
HS,rt @polltwitri: #polltwitid006\nbagaimana tanggapan anda tentang rekomendasi mui terhadap dugaan penistaan agama oleh ahok ?
HS,rt @leonartorabono: agus yudhoyono tidak bisa didikte oleh mata najwa  semua pertanyaan najwa yg mengarah memojokkan dan menjatuhkan justr\u2026
HS,"laknat biar modyaaarrr\""@vivacoid: ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/8kidzq0zyb\"""
HS,polri kaga punya nyali!!!\ud83d\udc4e https:\/\/t.co\/nmncnn1mli
HS,ahok dii ramein..\ndimas kanjeng aa gatot atau ustadz guntur bumi yang jelas2 terbukti menggunakan ayat al qur'an... https:\/\/t.co\/qjmt1ezstw
HS,rt @agusfansclub_: dan mas agus ikut dlm konstetasi politik karena dicalonkan oleh beberapa partai dan benar2 tidak pernah diduga sebelumny\u2026
HS,rt @cagubnyinyir: setara institut nilai mui berpolitik tdk sehat https:\/\/t.co\/dtypbwe5fg @wsuryasana @sutanto207 @muhiddinmi @hgberry
HS,rt @tiphwang_: agus sableng anjiirrr \ud83d\ude02\ud83d\ude02\ud83d\ude02 ngakak sayaaaa
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,wadduh mungkin disamain diri mrk dlm berbuat krn bayaran yah? jgn pake ukuran baju sendiri ke org lain dong. https:\/\/t.co\/umoumwb1us
HS,apaansi ini mas agus di matanajwa menggebu-gebu banget \ud83d\ude02
HS,rt @lupuz0503: mui: ahok hina islam alquran dan ulama  penjarakan harga mati. sekalian proses kasus rampok rssw dll. selesai\ud83d\ude4b https:\/\/t.c\u2026
HS,rt @triwul82: ahok: pns dki jakarta yang lakukan pungli kami pecat!\nhttps:\/\/t.co\/kiibydutdd https:\/\/t.co\/hrynf8fme9
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,rt @panca66: pendukung ahok selalu bilang yang nga suka ahok islam pemarah kecanduan agama dll. lha nusron tadi ngomong kayak dewa mabok\u2026
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,rt @andiarief_aa: buzzer ahok yang direkrut dari latar agama sekarang mati gaya setelah muncul agus dan anis. rasanya ahok gak memerlukan l\u2026
HS,rt @tjamboek: #janganhinamui gue heran pendukung ahok kaga ada cape2 ngetwit? https:\/\/t.co\/2ccb0b78pv
HS,@matanajwa hahaha baru digesek sedikit aja sma mba nana agus sudah ngebul (emosi) santai aja mas di politik hrus siap di korek2 abiiiis.
HS,mungkin blom makan atau tak menguasai masalah yg ditanyakan @matanajwa https:\/\/t.co\/xpozs3qvgr
HS,@metro_tv @matanajwa kopinya dibanyakin..grogi tingkat dewa tuh si agus..
HS,rt @relagussylvi: sobat relasi jgn lupa saksikan live talkshow mas agus harimurti yudhoyono di @matanajwa mlm ini pkl 20.05 wib di\u2026 
HS,masih tetep dukung ahok sih buat jadi gub selanjutnya.
HS,rt @panca66: bang @karniilyas tega membuat buya sjafii jadi sedikit bohong ke publik demi bela ahok https:\/\/t.co\/qazoqtco3b
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,rachmawati tersinggung megawati ajak ahok ke makam bung karno: rachmawati mengungkapkan sudah\u2026 https:\/\/t.co\/z90kffvlli #kaltimberita
HS,asiknya habis bela ahok dapat amplop https:\/\/t.co\/mzc32spmat
HS,kena karma dholimi ahok ketua bpk harry azhar dijatuhi sanksi etik oleh mkke bpk https:\/\/t.co\/zytzvcjor8
HS,belum jg wartawan yg tanya..tpi agus yudhoyono keliatan panik dan sedikit emosi.. @matanajwa
HS,wait tadi mas agus yudhoyono ditanya apa sih kokkayaknya tegang sampe minum kopi di mata najwa? \ud83d\ude48\ud83d\ude04
HS,rt @gunromli: mui gunakan isu agama untuk dukung calon tertentu dan hajar ahok-djarot https:\/\/t.co\/c906dlwg8b waduh main politik ya..
HS,ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/ctc795gcrg
HS,si mbak mego malah bawa ahok ziarah kemakam bung karno ! https:\/\/t.co\/faambwdrhq
HS,itb jd hater ahok. ahoker said. \ud83d\ude01
HS,fadli zon : ppp djan faridz dukung ahok untuk merayu jokowi 'emang masalah buat lo zon': https:\/\/t.co\/xsrpbl0m3q via @youtube
HS,buni yani penebar kebencian isu sara ahok di ancam uu ite oleh polisi: https:\/\/t.co\/bzdkhwciem via @youtube
HS,rt @agusfansclub_: mas agus menanggapi pertanyaan mslh dinastidikatakan bhw dinasti itu konotasinya negatif &amp
HS,budiman sudjatmiko: kebijakan ahok sering di-framing pro ... - tribunnews https:\/\/t.co\/cvh98qlzsv
HS,polri tunda proses hukum ahok hingga selesai pilgub ipw: kemarahan umat islam akan memuncak https:\/\/t.co\/0ot0c2m3bo
HS,ahok tidak minta maaf atas penistaan agama habieb rizieq: ayo polisikan ahok! https:\/\/t.co\/ojph1mapn7
HS,mui dibayar berapa sama agus yudhoyono agar salahkan ahok? https:\/\/t.co\/crrwcx3v96
HS,rt @agusfansclub_: mas agus menanggapi pertanyaan mslh dinastidikatakan bhw dinasti itu konotasinya negatif &amp
HS,rt @nusronwahid1: tokoh2 muslim yg keras menolak ahok yaa tokoh2 muslim yg selama ini anti pancasila&amp
HS,* mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/o0qrdxgmcs
HS,* wajar rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/4aiuorzpul
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,rt @vivacoid: ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/cmllyuikmz
HS,rt @sibonekakayu: ahok fitnah majelis rasulullah saat kampanye di @govsingapore. \n\nhttps:\/\/t.co\/otzm6gzuhs
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/4fn2z86ymx .
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/awogxgvsfy
HS,ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/xuwgcapa5t
HS,ente mudah berprasangka baik k ahok tp k ulama gampang prasangka buruk. https:\/\/t.co\/dqpdou8ezh
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/0n3azn5vpq
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,doooh mukanya ini lhooo tampolable banget sik https:\/\/t.co\/fvdpsjhr2g
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama: konfrontasi-ketua mui jawa timur kh abdusshomad bu... https:\/\/t.co\/qcodnvnlnf
HS,ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/ee47pnf0rv
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama: konfrontasi-ketua mui jawa timur kh abdusshomad bu... https:\/\/t.co\/5totof3v4y
HS,rt @takviri: tempo hari saya bilang klo ahok kalah saya akan dukung ahy tapi lihat fansboy ahy yg bringas2 ga jadi akh. ngerikkk lihat is\u2026
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/mnc3pybrao
HS,ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/3l9uzyeryc
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/wvxdklkmqu
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/ppap9jh6gc
HS,ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/fzhbrnc8pi
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/4bz6aztfzx
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/dk0u2sva4d
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/ilreplqgws
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/ldqh7vghpx
HS,tujuannya cuma gmn caranya jatuhin ahok bkn gimana bikin jakarta lebih maju dan rakyat sejahtera #miris https:\/\/t.co\/eo4rvvbx9g
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/a5uxopsrwc
HS,mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/djeo1qbhc7
HS,wajar rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/mryf4oqkqe
HS,rt @korantempo: arahkan kembang api ke rumah dinas ahok pria ini ditangkap   https:\/\/t.co\/upymivas5d
HS,@deddy_natsir @jimmy_atp @ajengcute16 @asfairus @dapitdong @gemacan70 @pak_afif iya dari siang tdi mmg dukung ahok utk #penjarakanbasuk
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,@tvonenews mui:hukum islam sempit\/sudah tidak relevan. semua tahu allah hanya konsep. buruk rupa\/sifat cermin dibelah malu! akui ahok benar
HS,rt @gunromli: pengunggah video ahok kutip al maidah mengaku salah https:\/\/t.co\/diene8cwzv ngaku salah tp tdk minta maaf &amp
HS,mas agus ini gimana sih ?
HS,#tuitpekanbaru rachmawati tersinggung megawati ajak ahok ke makam bung karno #pekanbaru #tuit
HS,belum belum greget ngegampar jawabannya om agus yudhoyono. bu najwa shihab masih belum dalem banget nih. oke this is getting interesting.
HS,pilkada dki 2017: ahok bertemu sophia latjuba sengaja tak ajak djarot https:\/\/t.co\/bzux2bqgjr
HS,alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/tndhssrfkj (tribunpekanbaru)
HS,rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/bbsr8c9sfe #riau
HS,rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/7ttntwlxkc
HS,pilkada dki 2017: ahok bertemu sophia latjuba sengaja tak ajak djarot https:\/\/t.co\/uhopkkwkmd
HS,\/\/ mui jatim: dimas kanjeng dan ahok sama-sama penista agama https:\/\/t.co\/5rt8vzjcy5
HS,ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/gj6uaqzptw
HS,rt @lupuz0503: mui: ahok hina islam alquran dan ulama  penjarakan harga mati. sekalian proses kasus rampok rssw dll. selesai\ud83d\ude4b https:\/\/t.c\u2026
HS,rt @tribunnews: nusron wahid: tak satu pun kalimat ahok menistakan al-quran https:\/\/t.co\/jqlazz7xfl via @tribunnews
HS,@powerxbr88 klo dihujat spt ahok pasti terdiare-diare...:((( https:\/\/t.co\/a8yxmjwb4s
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,rt @lupuz0503: mui: ahok hina islam alquran dan ulama  penjarakan harga mati. sekalian proses kasus rampok rssw dll. selesai\ud83d\ude4b https:\/\/t.c\u2026
HS,ahok: raperda reklamasi tidak ada kaitan dengan luhut https:\/\/t.co\/0tblwig1if
HS,mas agus blm siap. sori. mentah bgt.
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,video mahasiswa lhokseumawe demo ahok https:\/\/t.co\/h4qhqzbelh #bnanews
HS,ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/h4x0zhsqoj
HS,video mahasiswa lhokseumawe demo ahok https:\/\/t.co\/arswwoiudf #bnanews
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,video mahasiswa lhokseumawe demo ahok: massa mengaku sangat terganggu dengan ucapan ahok pada ... https:\/\/t.co\/qx8howswir @infosumatera
HS,rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!
HS,setelah liat agus di #ahymatanajwa apakah agus pilihan yg tepat?
HS,gawat mas agus kena hantam najwa \ud83d\ude02\ud83d\ude02 #ahymatanajwa
HS,"rt @sibonekakayu: ahok:  \""(jilbab) yang dipakainya yang kayak serbet. malah mungkin lebih bagus serbet di dapur saya.\""\n\nhttps:\/\/t.co\/637qz5\u2026"
HS,"senayan: hindari amarah publik dprd dki diminta lengserkan ahok https:\/\/t.co\/7boehpeb3l\"""
HS,agus jawabnya muter2 ah..ga tajem tepat sasaran \ud83d\ude02\ud83d\ude02\ud83d\ude02 [pic] \u2014 https:\/\/t.co\/z0asshmaab
HS,agus yudhoyono ada di acara @matanajwa di @metro_tv \nkaku banget om.... kayak sedang interview kerja. ..
HS,rt @reiza_patters: ahok: nelayan yang anti-reklamasi silakan pergi dari muara angke! https:\/\/t.co\/jknjzo7ghy | hebat ya?
HS,rt @privideniya_tl: doooh mukanya ini lhooo tampolable banget sik https:\/\/t.co\/fvdpsjhr2g
HS,rt @posmetroinfo: setelah mati-matian bela ahok di ilc nusron purnomo ditraktir (dikasih) makan oleh para cukong-cukong china https:\/\/t.co\u2026
HS,ahy agus harimurti yudoyono. ahy dibaca ahaaayeee uyeeee. \n.\n.\n.\ngaring krik krik kraaaauk
HS,#jakartacenterid video mahasiswa lhokseumawe demo ahok https:\/\/t.co\/27fvxhxjlv |@acehcenterid
HS,rt @veny_angel: bru pertama kali nonton mata najwa.. itupun karna ada agus ternyata najwa gini toh.. suka potong pembicaraan orang..   \n#a\u2026
